Disaster_Type,Location,Magnitude,Fatalities,Economic_Loss($),Month,Year,cluster
Tornado,Indonesia,5.35106190985972,2850,618515066.3041911,6,2024,2
Earthquake,Brazil,8.516386452641576,2513,753443408.9973603,6,2024,0
Wildfire,Brazil,3.551968761799164,2593,219538833.3962551,6,2024,2
Flood,USA,6.413858942149883,940,940031527.640008,6,2024,0
Wildfire,USA,3.8567984356374367,7173,750502381.9568641,6,2024,2
Tornado,Indonesia,2.1775266514671503,802,48253044.49777729,6,2024,2
Hurricane,Indonesia,8.19305536598121,6928,961040032.3975542,6,2024,3
Tornado,Brazil,9.045392091926322,8045,74962030.37447673,6,2024,2
Flood,Japan,8.745433935414663,7905,89814323.375339,6,2024,0
Earthquake,China,6.7146338779770165,3647,588671466.812898,6,2024,0
Flood,China,8.651296195573154,8904,709956976.3423078,6,2024,0
Earthquake,Brazil,8.448344268785803,5214,398460676.9515078,6,2024,0
Earthquake,Indonesia,6.890213798061492,6402,599990836.1368566,6,2024,0
Hurricane,India,1.7937531832087827,133,748662024.7273254,6,2024,3
Flood,Japan,8.360212902998063,5774,317546565.00551146,6,2024,0
Flood,Brazil,8.833983025982853,7060,874936555.4405826,6,2024,0
Wildfire,Japan,4.577433755104415,8765,369731723.4378761,6,2024,2
Earthquake,India,1.36637510105183,7537,564729622.5383824,6,2024,0
Tornado,Japan,7.88869178328727,7738,307098955.80783594,6,2024,2
Earthquake,Brazil,2.432643538499015,4977,91102262.31545508,6,2024,0
Hurricane,India,7.671192581503048,5312,69541808.3476198,6,2024,3
Earthquake,India,1.9953594183279684,2315,428250605.3173765,6,2024,0
Hurricane,Indonesia,8.602139722164083,7201,988624995.4993782,6,2024,3
Flood,USA,5.804023868845891,9204,676478726.7948722,6,2024,0
Tornado,Indonesia,8.96757109711991,1507,810823838.6045275,7,2024,2
Earthquake,Indonesia,9.712957849625267,3448,80832196.27516113,7,2024,0
Wildfire,USA,6.948227235319616,3916,55778313.60462492,7,2024,2
Flood,Japan,2.9581420244427967,3499,738360859.5187389,7,2024,0
Tornado,India,1.4914718785713657,8428,659516226.7053492,7,2024,2
Earthquake,Japan,4.416156368840455,9368,41704142.0103606,7,2024,0
Wildfire,Indonesia,5.280923019256567,3040,109092437.33334208,7,2024,2
Tornado,Indonesia,8.97380205093403,8478,713993695.9023945,7,2024,2
Earthquake,Japan,6.489920073105351,2675,311374899.9322603,7,2024,0
Flood,USA,9.006995737984896,7189,533881820.0159428,7,2024,0
Earthquake,Indonesia,2.525544307064385,5589,346987804.7448933,7,2024,0
Wildfire,Brazil,2.4158114297370625,6299,221447858.1135232,7,2024,2
Tornado,Japan,1.1196395629148772,9008,580627235.6922318,7,2024,2
Earthquake,Indonesia,3.3451862723485286,5697,854089663.904452,7,2024,0
Wildfire,Indonesia,5.8972531633311664,7264,459941603.60390246,7,2024,2
Flood,Japan,5.818839840671788,9706,913077308.421344,7,2024,0
Hurricane,India,6.807299224704002,4680,756690822.0715241,7,2024,3
Hurricane,Japan,3.1825422599458983,4537,851916726.273117,7,2024,3
Tornado,USA,6.519195970461453,3560,313258895.2082315,7,2024,2
Earthquake,Indonesia,5.156638051103634,4626,625751610.5053821,7,2024,0
Flood,India,9.320882389637884,8356,857975728.6294155,7,2024,0
Flood,Japan,6.675258740803097,7413,480262534.18373466,7,2024,0
Earthquake,China,7.33022110835679,8213,76392475.51704927,7,2024,0
Earthquake,USA,6.842879438757007,6815,240497400.156744,7,2024,0
Earthquake,China,3.718582538192939,2817,593104595.7253497,7,2024,0
Hurricane,Brazil,5.748830791907344,8175,406306311.6730283,7,2024,3
Hurricane,Indonesia,4.536995902818142,4504,458629459.4269146,7,2024,3
Flood,China,9.01335432969394,7950,460424576.223689,7,2024,0
Wildfire,Indonesia,1.738244818701717,4195,847572430.5993527,7,2024,2
Earthquake,Indonesia,4.264510993545416,10,647504578.1224064,7,2024,0
Flood,Indonesia,1.944521212225596,2203,396700054.66485375,7,2024,0
Tornado,India,2.0483918822064973,9870,159796555.71989304,7,2024,2
Wildfire,India,7.145312383960973,6802,382995849.8453302,7,2024,2
Flood,Brazil,2.347760629522893,830,821873020.7105095,7,2024,0
Tornado,India,3.856216834592781,4909,712482489.9168462,7,2024,2
Tornado,India,9.964861406744284,6480,681167520.2528098,7,2024,2
Earthquake,Brazil,2.8368532599421443,8596,114504115.34127428,7,2024,0
Flood,Indonesia,4.87460605484028,241,342315428.5801269,7,2024,0
Tornado,Brazil,9.126594750006998,7201,918787902.3834728,7,2024,2
Wildfire,Brazil,4.134037714548216,4612,68352968.80830576,7,2024,2
Wildfire,Brazil,9.625490134200165,2863,950674021.751815,7,2024,2
Hurricane,Brazil,4.280204533488285,1683,951527883.8267288,7,2024,3
Tornado,Brazil,9.16141063453584,7008,392217276.35409415,7,2024,2
Hurricane,India,6.1917262597791805,2517,979742523.9964224,7,2024,3
Earthquake,Indonesia,6.6556247611081,3378,289070265.608501,7,2024,0
Flood,India,6.454841943548549,9231,793257559.1042068,7,2024,0
Earthquake,Indonesia,6.700468051415713,8360,26903188.18865896,7,2024,0
Earthquake,Brazil,6.532990448816585,7704,28537684.47149433,7,2024,0
Flood,Brazil,5.702000926124411,9070,277290045.3684337,7,2024,0
Flood,India,7.720471175957641,6468,164283376.21519986,7,2024,0
Tornado,USA,7.594602017366502,5133,130408230.2727716,7,2024,2
Hurricane,Brazil,1.944198424604232,7038,974720167.7529168,7,2024,3
Hurricane,China,3.218989447985808,4773,810899230.6437284,7,2024,3
Earthquake,India,4.6891416604468645,5840,190171662.3730763,7,2024,0
Tornado,Japan,2.1347649698066022,6748,112237652.43652004,7,2024,2
Flood,USA,9.952000665475367,9505,569031012.7736591,7,2024,0
Flood,Japan,9.826847233062786,6461,503353888.3991058,7,2024,0
Earthquake,India,6.665636678076717,9067,98876630.76414756,7,2024,0
Tornado,India,9.803198483635589,9607,777338859.7076931,7,2024,2
Earthquake,USA,6.879177232839727,176,25065887.094572864,7,2024,0
Hurricane,China,1.7816936827386192,5524,859353909.5755967,7,2024,3
Hurricane,Japan,1.3160423301340578,6731,609740907.8169951,7,2024,3
Tornado,USA,7.814835113862195,4728,521656041.1909252,7,2024,2
Flood,Indonesia,8.331363558218113,7587,265555686.80165216,7,2024,0
Flood,Brazil,8.971281883117141,4039,86729362.1519311,7,2024,0
Flood,Japan,6.4784395247545135,6155,1449641.9396567545,7,2024,0
Hurricane,Indonesia,4.555213540656814,1167,486065691.023702,7,2024,3
Wildfire,India,2.8293472814701897,9752,766349623.2468524,7,2024,2
Flood,China,9.393858175256844,5305,769647950.349764,7,2024,0
Wildfire,Brazil,4.884109852636545,4359,719437540.0956964,7,2024,2
Tornado,India,8.480281224741777,2832,467465910.3173846,7,2024,2
Wildfire,Japan,5.177163540550293,1647,253902436.95056272,7,2024,2
Hurricane,Brazil,5.101167923118516,3827,966773689.5448552,7,2024,3
Earthquake,India,4.886591466115941,3005,292084740.12912303,7,2024,0
Wildfire,Japan,9.874224612086588,4295,649374552.6064084,7,2024,2
Hurricane,Brazil,8.896601369860534,9272,48565354.690870434,7,2024,3
Hurricane,Brazil,1.4165499893447484,6602,877647043.9113767,7,2024,3
Flood,China,5.460825301498604,1389,144885847.91525528,7,2024,0
Hurricane,India,6.307544125617121,5410,958307260.0443652,7,2024,3
Hurricane,China,8.580255350097941,4994,923555216.7995988,7,2024,3
Earthquake,Japan,7.183455039498648,6487,902906566.2203796,7,2024,0
Tornado,Brazil,1.0865735806440768,7797,669844829.9638954,7,2024,2
Wildfire,China,3.96096781554616,229,629433338.9513029,7,2024,2
Flood,India,2.6978961251397227,3648,955178593.3528268,7,2024,0
Flood,Brazil,8.39943897929189,7923,461105893.7965828,7,2024,0
Flood,China,4.504260418346998,8258,869381936.0146854,7,2024,0
Flood,China,3.1625679525943635,9134,647257364.5425273,7,2024,0
Wildfire,China,4.313618095853543,7587,966496866.4931304,7,2024,2
Hurricane,USA,1.7471864577476357,6493,118738521.3740468,7,2024,3
Hurricane,China,4.371969441124688,1412,326467513.05672204,7,2024,3
Flood,China,1.564983960113882,9312,293034613.65344894,7,2024,0
Flood,USA,8.368037395058316,8113,889519253.6748892,7,2024,0
Wildfire,Indonesia,9.438281130692726,1339,809557795.5890497,7,2024,2
Hurricane,China,9.97522134323558,6841,100240155.3795524,7,2024,3
Flood,China,7.303425523716167,3578,691426346.1103704,7,2024,0
Flood,India,9.95568614299126,7647,640379167.4887006,7,2024,0
Wildfire,USA,4.498951599147826,2922,784444954.691008,7,2024,2
Flood,Brazil,7.948240898585442,5143,343631472.79797286,7,2024,0
Hurricane,India,1.4909157883180404,3232,610671646.2583004,7,2024,3
Hurricane,China,2.5835662797898467,8149,911357383.7101964,7,2024,3
Flood,India,3.101234797331041,4584,960371077.1884685,7,2024,0
Flood,USA,3.775501477824729,2,109755911.94908436,7,2024,0
Flood,India,1.1878536027667217,7577,421761260.4897173,7,2024,0
Wildfire,Brazil,9.479301448075717,4268,89770582.31031655,7,2024,2
Earthquake,USA,6.6800004411380725,8558,475053096.38557553,7,2024,0
Hurricane,USA,1.042287177440452,925,824618205.5615646,7,2024,3
Hurricane,Indonesia,8.244269697928557,6648,134795492.42349786,7,2024,3
Wildfire,Brazil,9.556972507698427,4668,194204037.20575908,7,2024,2
Tornado,USA,4.649741001474485,6618,707160107.949858,7,2024,2
Wildfire,Japan,6.94593166757724,6080,779650735.2133499,7,2024,2
Flood,Japan,4.725030469704814,9946,771930039.7710987,7,2024,0
Tornado,USA,8.488949231739785,7529,399674477.5511008,7,2024,2
Wildfire,India,9.053903576273749,3655,575921484.6259038,7,2024,2
Flood,USA,6.195262867170669,9143,170124639.05119333,7,2024,0
Wildfire,USA,8.150161152954588,4081,523290737.40983,7,2024,2
Wildfire,USA,8.880214766527107,866,559328744.3724964,7,2024,2
Hurricane,India,1.530571986440096,9416,682032457.3788941,7,2024,3
Earthquake,India,2.657483257888741,7626,30867904.64088485,7,2024,0
Tornado,China,3.914612110145856,9514,325342023.8045765,7,2024,2
Earthquake,Japan,5.415311056519522,3518,978620248.3879482,7,2024,0
Flood,China,2.026337896351043,9074,716098941.5287808,7,2024,0
Earthquake,Indonesia,8.164254318725511,2516,109454802.23782596,7,2024,0
Hurricane,Indonesia,2.9422547151660448,870,396514624.3417338,7,2024,3
Flood,India,3.195314431194737,1647,36694830.850974455,7,2024,0
Wildfire,Japan,5.4695632175544695,7366,607071326.3998384,7,2024,2
Flood,China,8.61958298931316,4581,814966856.6948358,7,2024,0
Flood,Japan,7.530454335441837,228,691714803.8520772,7,2024,0
Flood,Indonesia,8.942351453697132,5739,876213113.196871,7,2024,0
Flood,India,8.96365265826934,9647,26967647.06534687,7,2024,0
Flood,Brazil,9.334007020548446,6935,782744411.2245224,7,2024,0
Hurricane,India,9.405575961862676,2320,627388518.8372573,7,2024,3
Hurricane,India,1.1280514186083952,8028,519683236.5963304,7,2024,3
Wildfire,USA,6.962564056716685,200,863456632.2536767,7,2024,2
Wildfire,China,2.51844931884031,2840,277013847.62637687,7,2024,2
Hurricane,Indonesia,8.997984711917642,9456,609906978.8772838,7,2024,3
Flood,Brazil,5.174134905412123,2969,700287351.5726233,7,2024,0
Tornado,Japan,9.48161702533716,9278,829858701.3086542,7,2024,2
Hurricane,USA,4.730778895050916,4732,710812553.0376757,7,2024,3
Earthquake,India,9.351833780928384,1336,559798599.1681112,7,2024,0
Tornado,China,2.4414305226426336,9835,330232994.5047999,7,2024,2
Hurricane,Brazil,2.942956772120737,1912,219786326.5122987,7,2024,3
Wildfire,Japan,6.718025472242156,2431,237332852.11788264,7,2024,2
Hurricane,Indonesia,9.071985911122582,4582,75563567.01563266,7,2024,3
Wildfire,USA,7.928944311767222,9823,207786661.7239639,7,2024,2
Hurricane,India,3.9708957756885863,2409,980576537.4459616,7,2024,3
Earthquake,Japan,5.350187660093397,1748,917433443.7171848,7,2024,0
Tornado,USA,5.104850553061038,1693,178918692.5701718,7,2024,2
Flood,India,7.390695759414672,567,108414643.8537006,7,2024,0
Earthquake,Japan,7.903105188013728,2696,287094054.830918,7,2024,0
Tornado,China,1.1026585737037928,2192,376468732.2483991,7,2024,2
Hurricane,Japan,3.7543238012033617,3431,98818842.38513672,7,2024,3
Hurricane,Brazil,8.927177183321955,7617,357395131.37983936,7,2024,3
Wildfire,Japan,5.352789159722835,9417,579878229.8174446,7,2024,2
Earthquake,Brazil,8.400407003439607,6728,458666699.35833,7,2024,0
Hurricane,Japan,9.810218461494747,7402,694133765.6836741,7,2024,3
Tornado,USA,5.024391863688384,8543,464962962.7432942,7,2024,2
Hurricane,India,6.993285574497024,7286,419305895.8425588,7,2024,3
Tornado,USA,4.0359662382101975,2640,87059805.47845602,7,2024,2
Wildfire,China,6.483660874955954,5540,330927568.3259484,7,2024,2
Earthquake,China,7.092324794443915,4091,102268901.31169024,7,2024,0
Earthquake,Japan,6.164833735723252,1547,312390491.5735753,7,2024,0
Flood,Indonesia,9.2833978522741,5344,18780245.00603087,7,2024,0
Tornado,Japan,2.6517199645896667,7831,989928922.5244106,7,2024,2
Hurricane,India,9.247516038685484,6707,643495533.4903073,7,2024,3
Tornado,USA,2.723396909596662,3230,427688361.9761778,7,2024,2
Earthquake,Indonesia,5.839007841042551,9093,399688423.9245449,7,2024,0
Wildfire,Brazil,9.977087986875151,8781,102628368.89137784,7,2024,2
Earthquake,Japan,8.229212388148305,3934,460820829.2858109,7,2024,0
Flood,Indonesia,2.525265456422133,5352,573275813.5573863,7,2024,0
Flood,Japan,3.0319069928895206,7274,992532803.0741664,7,2024,0
Wildfire,Japan,4.233797020049551,2667,456508243.674026,7,2024,2
Tornado,China,5.596471937254879,560,547364416.0296276,7,2024,2
Tornado,Brazil,4.7079711609020976,7781,454444195.9398463,7,2024,2
Hurricane,USA,1.1858984302482205,5301,830162449.1251806,7,2024,3
Tornado,Brazil,9.732766014546304,7952,690710201.5571396,7,2024,2
Wildfire,China,1.7419615858878543,7265,421995388.2355615,7,2024,2
Hurricane,Indonesia,9.035216074274704,5473,667676201.0131915,7,2024,3
Tornado,Brazil,2.171630815275869,9754,254748886.22664976,7,2024,2
Tornado,Brazil,4.368593407067023,6036,581659040.7049966,7,2024,2
Tornado,China,2.2353350501212663,8582,633632618.9709034,7,2024,2
Hurricane,China,5.171721124919561,3359,778191396.8260069,7,2024,3
Wildfire,Japan,1.256522919760768,3598,930327449.1146284,7,2024,2
Tornado,Japan,5.971352128730411,2669,407594728.2669142,7,2024,2
Wildfire,Brazil,5.211928411306469,6387,538872577.0523539,7,2024,2
Wildfire,China,9.624522350544234,1217,297152643.04269755,7,2024,2
Earthquake,China,5.1779391877523535,966,712911693.8209589,7,2024,0
Flood,Indonesia,9.076749916990376,4881,594005873.9860982,7,2024,0
Tornado,China,3.0256907965824813,7288,151329408.228743,7,2024,2
Tornado,Brazil,9.433673699967464,1539,387236671.14591646,7,2024,2
Tornado,India,9.435330240806245,9777,773974602.8752574,7,2024,2
Hurricane,Japan,2.7534717532869992,2442,42348084.89123177,7,2024,3
Wildfire,Japan,6.448872448394003,9563,160221434.6965437,7,2024,2
Tornado,India,1.4905425070093523,9380,974071601.5515575,7,2024,2
Hurricane,Brazil,5.9381581067603015,126,559074477.2077223,7,2024,3
Wildfire,Indonesia,7.439897903180137,1678,922755899.6886816,7,2024,2
Earthquake,Brazil,9.53132857686542,9059,993559539.896416,7,2024,0
Hurricane,India,2.976653702542293,4663,275755161.3743741,7,2024,3
Flood,USA,9.676486702523482,8507,655683347.3695397,7,2024,0
Tornado,India,8.64432244267933,7372,428370750.9908477,7,2024,2
Earthquake,Brazil,8.200228770248582,9400,32179381.763756678,7,2024,0
Tornado,Indonesia,9.897368182292766,718,290368034.7308593,7,2024,2
Wildfire,Japan,3.703473975929414,4676,810319245.3726197,7,2024,2
Tornado,India,5.823607745788972,6847,890768668.0219495,7,2024,2
Earthquake,USA,7.34096391066095,5259,806020309.1846529,7,2024,0
Hurricane,China,8.400806952881226,8579,114469203.328113,7,2024,3
Tornado,India,5.264759041563986,8802,301804127.68914574,7,2024,2
Tornado,China,7.922774686392357,8832,532689768.38504696,7,2024,2
Flood,Brazil,6.694989533627269,7765,766305452.3604832,7,2024,0
Wildfire,India,9.369769819956288,4140,354508673.6731008,7,2024,2
Flood,Indonesia,1.335791799909503,5194,994800603.2494332,7,2024,0
Earthquake,Japan,6.519650210959893,3652,636261757.789918,7,2024,0
Earthquake,Japan,9.515545921325144,5241,924881964.4405544,7,2024,0
Flood,Brazil,9.600710633864272,5267,689685316.3734531,7,2024,0
Wildfire,India,4.200022396191331,2599,39564888.58306211,7,2024,2
Tornado,India,6.764895194873153,9640,799775660.5685229,7,2024,2
Earthquake,Japan,4.684564178251085,2531,414932496.18825006,7,2024,0
Tornado,Indonesia,6.506007540920215,46,871334696.9433496,7,2024,2
Wildfire,USA,8.47789869725169,48,652696794.1899076,7,2024,2
Wildfire,USA,8.406770902608484,1457,882084686.799796,7,2024,2
Hurricane,Indonesia,4.166125729812656,5739,871039906.1606714,7,2024,3
Wildfire,Brazil,2.306017803412324,8383,189407620.49549285,7,2024,2
Hurricane,Japan,4.37601459814392,4546,945274000.5449532,7,2024,3
Tornado,Japan,7.710779310733095,6103,198963251.19211003,7,2024,2
Wildfire,Indonesia,8.176094125532018,8840,643216824.0634308,7,2024,2
Wildfire,Indonesia,8.408991806781597,9929,272226809.806514,7,2024,2
Flood,India,2.3287965835662674,3373,630066309.3472898,7,2024,0
Flood,Indonesia,5.867460410258487,719,894867181.9170269,7,2024,0
Wildfire,Japan,5.0529631852468615,9109,255415401.87313583,7,2024,2
Hurricane,Japan,1.3856412576722488,4633,186622915.79497555,7,2024,3
Hurricane,China,1.2845797925588596,5927,500824119.8969897,7,2024,3
Wildfire,China,1.967338166561935,6614,554913991.8923975,7,2024,2
Flood,Indonesia,5.58405587808592,6342,663627884.1743065,7,2024,0
Flood,Indonesia,7.322021693593898,6803,617383866.2213554,7,2024,0
Wildfire,USA,2.526519002614547,1708,213544303.39790103,7,2024,2
Tornado,USA,2.108703463866175,7838,447533126.9116941,7,2024,2
Hurricane,USA,6.696129238661335,5044,961649915.9653276,7,2024,3
Earthquake,India,5.308380111567202,3715,399829310.31619066,7,2024,0
Earthquake,Japan,4.796609130337503,5611,82503682.45911132,7,2024,0
Flood,USA,9.558645372624554,6733,866565317.157043,7,2024,0
Hurricane,Japan,1.3429464835523095,4759,927765978.4295433,7,2024,3
Earthquake,Japan,6.35175509717509,8638,777279821.7278095,7,2024,0
Hurricane,USA,7.901873907087227,262,697097629.2673742,7,2024,3
Flood,China,4.8149434294203,2172,836787608.0942717,7,2024,0
Earthquake,USA,3.631952205735807,3862,325180291.71643245,7,2024,0
Tornado,China,9.091017955412186,6879,181796895.6455627,7,2024,2
Earthquake,China,6.093062592941222,4816,642293365.9158276,7,2024,0
Earthquake,India,4.414646946921202,9658,5017418.325849915,7,2024,0
Hurricane,Indonesia,8.737694101781328,113,603022944.5816606,7,2024,3
Tornado,Indonesia,9.415886757612569,6067,798688692.9482402,7,2024,2
Flood,USA,8.281939205144784,1312,286627146.4486197,7,2024,0
Flood,China,2.818449660783284,3784,257829016.7474672,7,2024,0
Tornado,China,2.793675419285947,6197,283461866.3570211,7,2024,2
Earthquake,USA,4.7881952921205215,724,302049905.62572795,7,2024,0
Wildfire,USA,4.72877868734611,8275,807890296.0369916,7,2024,2
Earthquake,China,8.000662155057228,717,289411495.87914455,7,2024,0
Tornado,Japan,5.671092069887995,2974,667838316.643358,7,2024,2
Tornado,Japan,1.6708935374023888,3219,902117128.635665,7,2024,2
Wildfire,Indonesia,9.08486277691499,7457,281701823.7246666,7,2024,2
Tornado,USA,5.78187003070034,4905,7067805.005491673,7,2024,2
Wildfire,Indonesia,8.559451497663545,3736,542613136.7248837,7,2024,2
Wildfire,Indonesia,4.905485788071156,7280,504385138.35842496,7,2024,2
Earthquake,India,8.999263924945609,8392,3830818.849337029,7,2024,0
Tornado,Japan,3.1197982850994848,6702,190652838.3673581,7,2024,2
Hurricane,USA,7.631951883248667,8807,748656790.9228218,7,2024,3
Wildfire,China,1.822952421722762,9422,423320105.5485308,7,2024,2
Hurricane,Japan,7.635381160196306,1594,584441558.2554243,7,2024,3
Earthquake,India,7.449885000730122,4783,401007520.7652341,7,2024,0
Earthquake,China,5.4748752623216665,5770,758275116.6695478,7,2024,0
